# 
# registered features: 
# 
# FeatureMoleculesIO
# 	Number of monomers: 440
# 	max connectivity: 2
# FeatureBox
# FeatureBondset<FastBondset>
# FeatureLattice<bool>
# FeatureExcludedVolumeSc<FeatureLattice<bool> >
# FeatureBoltzmann
# 
# not registered features: 
# 
# 
# Created by AnalyzerCentreOfMass
# file contains time series of average Rg_squared (CoM) over all analyzed groups
# format: mcs	 CoMX	 CoMY	 CoMZ	 CoMTotal

50000	41.9429	12.7486	8.75429	265	
100000	35.7543	13.0171	11.5886	265	
150000	36.6743	13.7371	10.3714	265	
200000	35.9886	10.4057	8.12571	265	
250000	39.12	12.6229	11.3657	265	
300000	40.5486	9.85143	11.3829	265	
350000	33.1143	11.4229	10.0457	265	
400000	36.1886	12.1543	11.6571	265	
450000	27.3829	9.76	10.8057	265	
500000	28.5657	11.9029	9.73714	265	
550000	31.2	12.0857	9.26286	265	
600000	27.4571	10.04	10.2571	265	
650000	28.4743	9.78286	8.14857	265	
700000	24.1429	8.32	9.23429	265	
750000	28.0343	8.87429	10.5029	265	
800000	21.0057	8.80571	10.2514	265	
850000	18.8229	10.5543	8.42857	265	
900000	18.2571	8.54857	10.52	265	
950000	19.6857	8.62857	9.16571	265	
1e+06	23.5714	8.00571	11.3714	265	
1.05e+06	22.8629	9.24	10.1543	265	
1.1e+06	24.72	8.07429	9.93714	265	
1.15e+06	24	8.76	7.43429	265	
1.2e+06	32.28	8.00571	8.8	265	
1.25e+06	22.9029	7.76	9	265	
1.3e+06	20.6	8.10857	10.9657	265	
1.35e+06	21.4857	7.57714	10.56	265	
1.4e+06	15.6743	9.74857	9.56	265	
1.45e+06	18.5829	10.4457	9.61714	265	
1.5e+06	17.88	11.0457	9.54857	265	
1.55e+06	15.5543	8.42857	10.2857	265	
1.6e+06	19.0743	10.8686	9.14286	265	
1.65e+06	16.8343	9.57714	9.46857	265	
1.7e+06	18.12	9.38286	10.2229	265	
1.75e+06	19.7886	9.05714	12.5143	265	
1.8e+06	25.7314	9.68	10.0114	265	
1.85e+06	26.32	8.82286	9.85143	265	
1.9e+06	20.3829	11.7886	10.8	265	
1.95e+06	17.4914	9.76571	7.29143	265	
2e+06	20.3657	9.40571	7.66857	265	
2.05e+06	22.7143	10.2343	10.6571	265	
2.1e+06	19.4114	10.4114	8.98286	265	
2.15e+06	21.7943	9.77143	11.5886	265	
2.2e+06	25.7086	8.51429	10.9829	265	
2.25e+06	22.7371	7.50857	9.10286	265	
2.3e+06	26.8743	8.50286	8.03429	265	
2.35e+06	23.9714	11.0743	9.52	265	
2.4e+06	30.0343	10.5257	9.27429	265	
2.45e+06	25.2114	11.9943	10.0229	265	
2.5e+06	32.9029	12.6114	9.74286	265	
2.55e+06	34.0114	10.8686	10.8857	265	
2.6e+06	33.2857	11.28	11.7314	265	
2.65e+06	30.7943	9.69714	11.1657	265	
2.7e+06	31.4057	7.25143	9.93143	265	
2.75e+06	34.7543	9.57143	12.7714	265	
2.8e+06	30.1943	10.0457	11.8286	265	
2.85e+06	35.2571	9.72571	12.2343	265	
2.9e+06	28.5086	12.0229	12.5543	265	
2.95e+06	25.4914	12.9086	11.4857	265	
3e+06	23.8457	11.0686	10.0571	265	
3.05e+06	28.2057	11.3143	10.56	265	
3.1e+06	29.4914	10.5829	11.8629	265	
3.15e+06	27.72	12.76	9.00571	265	
3.2e+06	29.1371	12.7371	8.96	265	
3.25e+06	28.28	11.7829	10.5543	265	
3.3e+06	27.2514	12.4971	8.38286	265	
3.35e+06	26.5086	9.88	9.99429	265	
3.4e+06	32.2229	8.37143	8.96	265	
3.45e+06	31.2686	12.1371	10.2857	265	
3.5e+06	34.08	12.1314	9.16	265	
3.55e+06	28.5829	11.52	8.65143	265	
3.6e+06	32.0286	9.09714	7.88571	265	
3.65e+06	33.5543	10.5029	9.65143	265	
3.7e+06	29.3886	8.84	8.98286	265	
3.75e+06	30.4	6.91429	8.22286	265	
3.8e+06	25.7086	9.69714	8.90286	265	
3.85e+06	28.6286	8.84	10.6629	265	
3.9e+06	32.6457	7.34857	11.2171	265	
3.95e+06	31.1486	8.14286	10.4971	265	
4e+06	28.2571	8	9.38286	265	
4.05e+06	30.2171	9.41143	9.13143	265	
4.1e+06	33.5486	9.99429	10.6171	265	
4.15e+06	25.7314	10.5486	9.35429	265	
4.2e+06	21.2	10.2686	10.4286	265	
4.25e+06	23.2514	8.91429	9.12571	265	
4.3e+06	24.6286	10.4629	8.6	265	
4.35e+06	27.4686	11.56	8.32	265	
4.4e+06	26.0857	11.8457	9.48571	265	
4.45e+06	24.4743	12.5314	10.1029	265	
4.5e+06	23.9543	11.6914	9.32	265	
4.55e+06	21.8686	8.51429	9.68571	265	
4.6e+06	21.4971	8.97714	7.64571	265	
4.65e+06	22.4971	10.9257	9.01714	265	
4.7e+06	21.2114	9.72571	7.84571	265	
4.75e+06	22.3257	10.0571	8.22857	265	
4.8e+06	18.3257	11.3714	8.66857	265	
4.85e+06	21.4343	10.7657	10.1829	265	
4.9e+06	21.0229	11.7086	8.88571	265	
4.95e+06	21.8171	11.8971	10.4971	265	
5e+06	17.4686	10.64	10.8971	265	
