# 
# registered features: 
# 
# FeatureMoleculesIO
# 	Number of monomers: 440
# 	max connectivity: 2
# FeatureBox
# FeatureBondset<FastBondset>
# FeatureLattice<bool>
# FeatureExcludedVolumeSc<FeatureLattice<bool> >
# FeatureBoltzmann
# 
# not registered features: 
# 
# 
# Created by AnalyzerPositionOfOri
# file contains time series of average Rg_squared (Rg2) over all analyzed groups
# format: mcs	 X	 Y	 Z	 OriPos

50000	38	16	10	265	
100000	36	10	4	265	
150000	51	7	11	265	
200000	67	10	17	265	
250000	75	8	3	265	
300000	70	18	12	265	
350000	65	10	5	265	
400000	72	16	8	265	
450000	59	9	19	265	
500000	65	19	17	265	
550000	66	8	8	265	
600000	58	15	16	265	
650000	55	17	4	265	
700000	44	13	18	265	
750000	50	14	19	265	
800000	46	10	12	265	
850000	51	6	12	265	
900000	44	9	8	265	
950000	37	7	8	265	
1e+06	61	1	15	265	
1.05e+06	53	6	19	265	
1.1e+06	50	10	17	265	
1.15e+06	58	5	18	265	
1.2e+06	65	4	9	265	
1.25e+06	54	4	16	265	
1.3e+06	54	6	13	265	
1.35e+06	51	8	5	265	
1.4e+06	36	3	6	265	
1.45e+06	25	11	2	265	
1.5e+06	28	1	11	265	
1.55e+06	21	11	8	265	
1.6e+06	26	8	12	265	
1.65e+06	19	10	13	265	
1.7e+06	21	5	15	265	
1.75e+06	19	13	14	265	
1.8e+06	22	7	6	265	
1.85e+06	19	1	8	265	
1.9e+06	4	4	12	265	
1.95e+06	15	6	13	265	
2e+06	9	10	13	265	
2.05e+06	14	15	18	265	
2.1e+06	26	18	9	265	
2.15e+06	21	14	4	265	
2.2e+06	19	9	5	265	
2.25e+06	20	7	15	265	
2.3e+06	16	5	0	265	
2.35e+06	12	12	18	265	
2.4e+06	27	5	13	265	
2.45e+06	4	6	17	265	
2.5e+06	9	15	15	265	
2.55e+06	9	20	11	265	
2.6e+06	10	15	8	265	
2.65e+06	10	7	19	265	
2.7e+06	7	14	10	265	
2.75e+06	7	16	7	265	
2.8e+06	13	9	6	265	
2.85e+06	10	3	15	265	
2.9e+06	9	9	14	265	
2.95e+06	6	3	11	265	
3e+06	13	2	5	265	
3.05e+06	17	4	2	265	
3.1e+06	17	1	7	265	
3.15e+06	22	10	12	265	
3.2e+06	23	8	10	265	
3.25e+06	17	10	7	265	
3.3e+06	3	5	7	265	
3.35e+06	8	8	12	265	
3.4e+06	14	3	16	265	
3.45e+06	1	10	15	265	
3.5e+06	17	10	7	265	
3.55e+06	12	12	1	265	
3.6e+06	20	14	11	265	
3.65e+06	25	8	3	265	
3.7e+06	22	6	7	265	
3.75e+06	26	3	13	265	
3.8e+06	16	17	19	265	
3.85e+06	19	16	13	265	
3.9e+06	19	19	6	265	
3.95e+06	8	15	9	265	
4e+06	9	18	19	265	
4.05e+06	24	3	14	265	
4.1e+06	25	5	19	265	
4.15e+06	27	3	8	265	
4.2e+06	33	1	5	265	
4.25e+06	37	0	13	265	
4.3e+06	34	18	15	265	
4.35e+06	43	3	3	265	
4.4e+06	53	17	8	265	
4.45e+06	40	13	8	265	
4.5e+06	54	4	3	265	
4.55e+06	52	10	13	265	
4.6e+06	47	15	17	265	
4.65e+06	42	3	7	265	
4.7e+06	41	3	9	265	
4.75e+06	42	1	15	265	
4.8e+06	34	6	10	265	
4.85e+06	27	13	7	265	
4.9e+06	27	9	9	265	
4.95e+06	22	2	11	265	
5e+06	22	4	11	265	
