# 
# registered features: 
# 
# FeatureMoleculesIO
# 	Number of monomers: 440
# 	max connectivity: 2
# FeatureBox
# FeatureBondset<FastBondset>
# FeatureLattice<bool>
# FeatureExcludedVolumeSc<FeatureLattice<bool> >
# FeatureBoltzmann
# 
# not registered features: 
# 
# 
# Created by AnalyzerPositionOfTer
# file contains time series of average Rg_squared (Rg2) over all analyzed groups
# format: mcs	 X	 Y	 Z	 OriPos

50000	47	10	10	288	
100000	36	12	16	288	
150000	27	9	14	288	
200000	34	15	16	288	
250000	16	1	18	288	
300000	24	12	4	288	
350000	16	1	12	288	
400000	17	7	13	288	
450000	14	1	9	288	
500000	31	3	14	288	
550000	18	4	14	288	
600000	32	9	14	288	
650000	26	9	12	288	
700000	37	9	18	288	
750000	33	12	14	288	
800000	33	14	1	288	
850000	21	1	3	288	
900000	23	11	7	288	
950000	25	10	13	288	
1e+06	30	2	13	288	
1.05e+06	21	10	15	288	
1.1e+06	16	2	14	288	
1.15e+06	19	2	5	288	
1.2e+06	27	8	9	288	
1.25e+06	24	9	18	288	
1.3e+06	29	5	7	288	
1.35e+06	22	12	10	288	
1.4e+06	13	18	6	288	
1.45e+06	14	5	7	288	
1.5e+06	18	9	5	288	
1.55e+06	26	1	19	288	
1.6e+06	17	6	0	288	
1.65e+06	19	7	4	288	
1.7e+06	37	17	2	288	
1.75e+06	23	3	1	288	
1.8e+06	28	0	9	288	
1.85e+06	23	7	5	288	
1.9e+06	26	9	13	288	
1.95e+06	24	10	13	288	
2e+06	19	8	11	288	
2.05e+06	35	4	2	288	
2.1e+06	28	14	4	288	
2.15e+06	12	12	9	288	
2.2e+06	30	16	17	288	
2.25e+06	29	15	11	288	
2.3e+06	24	20	12	288	
2.35e+06	31	13	1	288	
2.4e+06	31	7	3	288	
2.45e+06	23	9	10	288	
2.5e+06	30	9	4	288	
2.55e+06	29	9	13	288	
2.6e+06	28	17	13	288	
2.65e+06	18	18	11	288	
2.7e+06	32	13	16	288	
2.75e+06	23	10	17	288	
2.8e+06	22	8	0	288	
2.85e+06	15	10	5	288	
2.9e+06	20	19	9	288	
2.95e+06	21	16	16	288	
3e+06	27	11	2	288	
3.05e+06	25	3	18	288	
3.1e+06	25	20	16	288	
3.15e+06	5	19	16	288	
3.2e+06	17	19	13	288	
3.25e+06	14	12	16	288	
3.3e+06	30	7	14	288	
3.35e+06	14	8	10	288	
3.4e+06	17	20	13	288	
3.45e+06	10	13	3	288	
3.5e+06	20	6	6	288	
3.55e+06	10	5	9	288	
3.6e+06	3	14	9	288	
3.65e+06	2	15	10	288	
3.7e+06	13	12	4	288	
3.75e+06	14	18	1	288	
3.8e+06	14	14	13	288	
3.85e+06	5	11	12	288	
3.9e+06	15	15	3	288	
3.95e+06	18	14	2	288	
4e+06	6	1	14	288	
4.05e+06	5	16	5	288	
4.1e+06	16	5	6	288	
4.15e+06	16	15	4	288	
4.2e+06	17	8	11	288	
4.25e+06	8	15	3	288	
4.3e+06	8	11	8	288	
4.35e+06	0	9	11	288	
4.4e+06	9	18	11	288	
4.45e+06	18	10	5	288	
4.5e+06	27	0	5	288	
4.55e+06	25	6	7	288	
4.6e+06	6	15	19	288	
4.65e+06	7	10	7	288	
4.7e+06	2	10	8	288	
4.75e+06	16	13	9	288	
4.8e+06	9	3	15	288	
